date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:48	115600/115600	---M--	200	added ('OK')	image/jpeg	etag:%22d973febf174033c25c75235350f6b5d6%22	https://arino-html.vercel.app/assets/img/portfolio_41.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_41.jpeg	(from https://arino-html.vercel.app/personal-portfolio.html)
18:27:48	122118/122118	---M--	200	added ('OK')	image/jpeg	etag:%2260302ce0be47b2b805b9efe4559b4e61%22	https://arino-html.vercel.app/assets/img/portfolio_42.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_42.jpeg	(from https://arino-html.vercel.app/personal-portfolio.html)
18:27:48	87134/87134	---M--	200	added ('OK')	image/jpeg	etag:%22d63cb7445e6b5c19255839ec5d7e9538%22	https://arino-html.vercel.app/assets/img/portfolio_43.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_43.jpeg	(from https://arino-html.vercel.app/personal-portfolio.html)
18:27:49	128358/128358	---M--	200	added ('OK')	image/jpeg	etag:%225a9a345b7f40f5a32a80ab955b418760%22	https://arino-html.vercel.app/assets/img/portfolio_44.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_44.jpeg	(from https://arino-html.vercel.app/personal-portfolio.html)
18:27:49	139201/139201	---M--	200	added ('OK')	image/jpeg	etag:%22c499bb2902bf2169ffea5b5b7a85a330%22	https://arino-html.vercel.app/assets/img/resume_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/resume_bg.jpeg	(from https://arino-html.vercel.app/personal-portfolio.html)
18:27:49	59376/59376	---M--	200	added ('OK')	image/jpeg	etag:%22d0e867fc6221885ede8e834d9a440826%22	https://arino-html.vercel.app/assets/img/hero_bg_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/hero_bg_2.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:49	83190/83190	---M--	200	added ('OK')	image/jpeg	etag:%22561953585742f185e53d71733567e40b%22	https://arino-html.vercel.app/assets/img/hero_bg_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/hero_bg_3.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:49	119289/119289	---M--	200	added ('OK')	image/jpeg	etag:%22ab747a27f349a5ea3d0766fede15ca2e%22	https://arino-html.vercel.app/assets/img/portfolio_11.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_11.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:50	50452/50452	---M--	200	added ('OK')	image/jpeg	etag:%224ace3ecfe3f8a727a3c3140be5982594%22	https://arino-html.vercel.app/assets/img/portfolio_12.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_12.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:50	23957/23957	---M--	200	added ('OK')	image/jpeg	etag:%221d134402a75f9adcc4525c9323de2d7e%22	https://arino-html.vercel.app/assets/img/portfolio_13.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_13.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:50	115497/115497	---M--	200	added ('OK')	image/jpeg	etag:%22f745f85f4a0b0d7ab2053e7d228d92b1%22	https://arino-html.vercel.app/assets/img/portfolio_14.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_14.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:50	99142/99142	---M--	200	added ('OK')	image/jpeg	etag:%22ab3396a2738e8580862e9eee846d4619%22	https://arino-html.vercel.app/assets/img/portfolio_15.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_15.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:50	50565/50565	---M--	200	added ('OK')	image/jpeg	etag:%2200e3bd5f7508f9767840c81dbd3e655d%22	https://arino-html.vercel.app/assets/img/portfolio_16.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_16.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:51	3937/3937	---M--	200	added ('OK')	image/jpeg	etag:%22c854dbf6bc6410aaa815099546ea162d%22	https://arino-html.vercel.app/assets/img/avatar_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/avatar_2.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:51	4044/4044	---M--	200	added ('OK')	image/jpeg	etag:%22e47cfffb72b072033928347343f3df45%22	https://arino-html.vercel.app/assets/img/avatar_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/avatar_3.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:51	3937/3937	---M--	200	added ('OK')	image/jpeg	etag:%22c854dbf6bc6410aaa815099546ea162d%22	https://arino-html.vercel.app/assets/img/avatar_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/avatar_4.jpeg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:51	12651/12651	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b30d4eb7c6c34f7f7d99c0637976aa06%22	https://arino-html.vercel.app/assets/img/partner_6.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_6.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:52	12732/12732	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22435da18a2705126935c7cead6ee35a6c%22	https://arino-html.vercel.app/assets/img/partner_7.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_7.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:52	12831/12831	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e8bd6d08108c1951f6d0e67e1739a238%22	https://arino-html.vercel.app/assets/img/partner_8.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_8.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:52	13089/13089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c0b413d6a26cb9f0223606f2ba6aaad7%22	https://arino-html.vercel.app/assets/img/partner_9.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_9.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:52	12690/12690	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e6a430539ef0e877397fedbb241d4f41%22	https://arino-html.vercel.app/assets/img/partner_10.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_10.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:52	12690/12690	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e6a430539ef0e877397fedbb241d4f41%22	https://arino-html.vercel.app/assets/img/partner_11.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_11.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:53	13089/13089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c0b413d6a26cb9f0223606f2ba6aaad7%22	https://arino-html.vercel.app/assets/img/partner_12.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_12.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:53	12732/12732	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22435da18a2705126935c7cead6ee35a6c%22	https://arino-html.vercel.app/assets/img/partner_13.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_13.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:53	12831/12831	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e8bd6d08108c1951f6d0e67e1739a238%22	https://arino-html.vercel.app/assets/img/partner_14.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_14.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:53	12651/12651	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b30d4eb7c6c34f7f7d99c0637976aa06%22	https://arino-html.vercel.app/assets/img/partner_15.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/partner_15.svg	(from https://arino-html.vercel.app/digital-agency.html)
18:27:54	164955/164955	---M--	200	added ('OK')	image/jpeg	etag:%22cbebd9af7a9f47418b10f013814c4383%22	https://arino-html.vercel.app/assets/img/video_bg_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/video_bg_2.jpeg	(from https://arino-html.vercel.app/marketing-agency.html)
18:27:54	61323/61323	---M--	200	added ('OK')	image/jpeg	etag:%22077fa24151fb4aa2c803da167fc75b0c%22	https://arino-html.vercel.app/assets/img/portfolio_31.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_31.jpeg	(from https://arino-html.vercel.app/marketing-agency.html)
18:27:54	127477/127477	---M--	200	added ('OK')	image/jpeg	etag:%225dd37b5d8a1450d52663ee7066a4a96a%22	https://arino-html.vercel.app/assets/img/portfolio_32.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_32.jpeg	(from https://arino-html.vercel.app/marketing-agency.html)
18:27:54	45319/45319	---M--	200	added ('OK')	image/jpeg	etag:%22f62a354fa17c98f690eb1fa7d798abfc%22	https://arino-html.vercel.app/assets/img/portfolio_33.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_33.jpeg	(from https://arino-html.vercel.app/marketing-agency.html)
18:27:54	46679/46679	---M--	200	added ('OK')	image/jpeg	etag:%22a4593485065c6ba57e7a49c5b8e7c687%22	https://arino-html.vercel.app/assets/img/portfolio_34.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_34.jpeg	(from https://arino-html.vercel.app/marketing-agency.html)
18:27:55	16471/16471	---MCZ	200	added ('OK')	text/css	etag:W/%22a2431bc290cf34e330e11ec4cfce1247%22	https://arino-html.vercel.app/assets/css/plugins/swiper.min.css	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/swiper.min.css	(from https://arino-html.vercel.app/showcase-portfolio.html)
18:27:55	97868/97868	---M--	200	added ('OK')	image/jpeg	etag:%22897c7595cbfaae1d918dc77bb6dbb7aa%22	https://arino-html.vercel.app/assets/img/slider_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_1.jpeg	(from https://arino-html.vercel.app/showcase-portfolio.html)
18:27:55	174167/174167	---M--	200	added ('OK')	image/jpeg	etag:%221b77ddf1394546c3758c844ec831e6d5%22	https://arino-html.vercel.app/assets/img/slider_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_2.jpeg	(from https://arino-html.vercel.app/showcase-portfolio.html)
18:27:55	260724/260724	---M--	200	added ('OK')	image/jpeg	etag:%22ef8def84ec94128a22c070fb1469de59%22	https://arino-html.vercel.app/assets/img/slider_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_3.jpeg	(from https://arino-html.vercel.app/showcase-portfolio.html)
18:27:55	296468/296468	---M--	200	added ('OK')	image/jpeg	etag:%227695eae24ba251a3b7c3740cb0c930e3%22	https://arino-html.vercel.app/assets/img/slider_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_4.jpeg	(from https://arino-html.vercel.app/showcase-portfolio.html)
18:27:56	143707/143707	---MCZ	200	added ('OK')	application/javascript	etag:W/%228bd8f48b3e09e7e11b31f44c54a3767b%22	https://arino-html.vercel.app/assets/js/plugins/swiper.min.js	D:/tesdf/Template/arino-html.vercel.app/assets/js/plugins/swiper.min.js	(from https://arino-html.vercel.app/showcase-portfolio.html)
18:27:56	264574/264574	---M--	200	added ('OK')	image/jpeg	etag:%2230ccb199b6bb3fbb5ba3993576ba2344%22	https://arino-html.vercel.app/assets/img/slider_5.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_5.jpeg	(from https://arino-html.vercel.app/case-study-showcase.html)
18:27:56	230523/230523	---M--	200	added ('OK')	image/jpeg	etag:%22912eab83420abcd797e4367ed92d7c13%22	https://arino-html.vercel.app/assets/img/slider_6.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_6.jpeg	(from https://arino-html.vercel.app/case-study-showcase.html)
18:27:56	162754/162754	---M--	200	added ('OK')	image/jpeg	etag:%2293308b2601e0c68ed60045af601a08d5%22	https://arino-html.vercel.app/assets/img/slider_7.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_7.jpeg	(from https://arino-html.vercel.app/case-study-showcase.html)
18:27:57	260724/260724	---M--	200	added ('OK')	image/jpeg	etag:%22ef8def84ec94128a22c070fb1469de59%22	https://arino-html.vercel.app/assets/img/slider_8.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_8.jpeg	(from https://arino-html.vercel.app/case-study-showcase.html)
18:27:57	290506/290506	---M--	200	added ('OK')	image/jpeg	etag:%22f6625e8dd01789e1ffb69195c158c269%22	https://arino-html.vercel.app/assets/img/slider_9.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/slider_9.jpeg	(from https://arino-html.vercel.app/case-study-showcase.html)
18:27:57	32566/32566	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e30814b3cf6198a452a3ee4f566f00d6%22	https://arino-html.vercel.app/assets/img/hero_img.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/hero_img.svg	(from https://arino-html.vercel.app/freelancer-agency.html)
18:27:58	68363/68363	---M--	200	added ('OK')	image/jpeg	etag:%22180852ad94e9e0c006225cb75de220e3%22	https://arino-html.vercel.app/assets/img/cta_bg_4.jpg	D:/tesdf/Template/arino-html.vercel.app/assets/img/cta_bg_4.jpg	(from https://arino-html.vercel.app/freelancer-agency.html)
18:28:00	72425/72425	---M--	200	added ('OK')	image/jpeg	etag:%22be6d36380ec6eac2fbd8e6055313a2e8%22	https://arino-html.vercel.app/assets/img/about_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/about_hero_bg.jpeg	(from https://arino-html.vercel.app/about.html)
18:28:00	68575/68575	---M--	200	added ('OK')	image/jpeg	etag:%22c2fd1b45edb581809bc34752c62b82f7%22	https://arino-html.vercel.app/assets/img/about_img_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/about_img_1.jpeg	(from https://arino-html.vercel.app/about.html)
18:28:01	73198/73198	---M--	200	added ('OK')	image/jpeg	etag:%22d067acfc909d49a988a3f4d14c73eeed%22	https://arino-html.vercel.app/assets/img/about_img_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/about_img_2.jpeg	(from https://arino-html.vercel.app/about.html)
18:28:01	60446/60446	---M--	200	added ('OK')	image/jpeg	etag:%22a9f25b30e6cd3b06d8e4903913bcb64f%22	https://arino-html.vercel.app/assets/img/about_img_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/about_img_3.jpeg	(from https://arino-html.vercel.app/about.html)
18:28:01	4632638/4632638	---M--	200	added ('OK')	video/mp4	etag:%220c58e7c807b77cacd884a44ded8bfa81%22	https://arino-html.vercel.app/assets/video/video-3.mp4	D:/tesdf/Template/arino-html.vercel.app/assets/video/video-3.mp4	(from https://arino-html.vercel.app/video-showcase.html)
18:28:01	4900298/4900298	---M--	200	added ('OK')	video/mp4	etag:%22842289fcd23e0e1e551901592b3c217f%22	https://arino-html.vercel.app/assets/video/video-1.mp4	D:/tesdf/Template/arino-html.vercel.app/assets/video/video-1.mp4	(from https://arino-html.vercel.app/video-showcase.html)
18:28:02	62718/62718	---M--	200	added ('OK')	image/jpeg	etag:%22feafe8cde60d87dbdd06ac52c665be27%22	https://arino-html.vercel.app/assets/img/about_img_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/about_img_4.jpeg	(from https://arino-html.vercel.app/about.html)
18:28:02	33825/33825	---M--	200	added ('OK')	image/jpeg	etag:%229a4c7d15df9c7d53f1abf38a5dcbf925%22	https://arino-html.vercel.app/assets/img/service_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/service_hero_bg.jpeg	(from https://arino-html.vercel.app/service.html)
18:28:02	108498/108498	---M--	200	added ('OK')	image/jpeg	etag:%22028fb88866cfce0a2605f2d64a9c7c14%22	https://arino-html.vercel.app/assets/img/service_img_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/service_img_1.jpeg	(from https://arino-html.vercel.app/service-details.html)
18:28:02	59804/59804	---M--	200	added ('OK')	image/jpeg	etag:%22c017114fd5cc6e898046d26390e60030%22	https://arino-html.vercel.app/assets/img/portfolio_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_hero_bg.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:02	73410/73410	---M--	200	added ('OK')	image/jpeg	etag:%2244246459340ccae214144531a8dc5817%22	https://arino-html.vercel.app/assets/img/portfolio_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_4.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:03	54735/54735	---M--	200	added ('OK')	image/jpeg	etag:%22acfdce80dde5b5f97cff2287433d9b3c%22	https://arino-html.vercel.app/assets/img/portfolio_5.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_5.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:03	61080/61080	---M--	200	added ('OK')	image/jpeg	etag:%22c1cfc2b69adb2c22fe6282b4f45a9f41%22	https://arino-html.vercel.app/assets/img/portfolio_6.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_6.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:03	6535524/6535524	---M--	200	added ('OK')	video/mp4	etag:%226291187b1ed09fd52bd6b2e9265dcfcb%22	https://arino-html.vercel.app/assets/video/video-2.mp4	D:/tesdf/Template/arino-html.vercel.app/assets/video/video-2.mp4	(from https://arino-html.vercel.app/video-showcase.html)
18:28:03	120881/120881	---M--	200	added ('OK')	image/jpeg	etag:%221fbe4519c752aeb340d6ec7c817b4ca6%22	https://arino-html.vercel.app/assets/img/portfolio_7.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_7.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:03	45518/45518	---M--	200	added ('OK')	image/jpeg	etag:%224a0a40afbc529eaf4d1b320e72fb514d%22	https://arino-html.vercel.app/assets/img/portfolio_8.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_8.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:03	37417/37417	---M--	200	added ('OK')	image/jpeg	etag:%228f73966c1275fa11346d1a0879a442eb%22	https://arino-html.vercel.app/assets/img/portfolio_9.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_9.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:04	107445/107445	---M--	200	added ('OK')	image/jpeg	etag:%226c2734ca4689417d51887c4acdd9a261%22	https://arino-html.vercel.app/assets/img/portfolio_10.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_10.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:04	5006/5006	---M--	200	added ('OK')	image/jpeg	etag:%221784191baa9b88bee4820738ac50c7b0%22	https://arino-html.vercel.app/assets/img/cta_bg_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/cta_bg_2.jpeg	(from https://arino-html.vercel.app/portfolio.html)
18:28:04	59804/59804	---M--	200	added ('OK')	image/jpeg	etag:%22c017114fd5cc6e898046d26390e60030%22	https://arino-html.vercel.app/assets/img/portfolio_details_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_details_bg.jpeg	(from https://arino-html.vercel.app/portfolio-details.html)
18:28:05	115624/115624	---M--	200	added ('OK')	image/jpeg	etag:%228e00b6491bf127614709ac669cd56860%22	https://arino-html.vercel.app/assets/img/portfolio_details_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/portfolio_details_1.jpeg	(from https://arino-html.vercel.app/portfolio-details.html)
18:28:05	77415/77415	---M--	200	added ('OK')	image/jpeg	etag:%22dffd7652fb2b58079ce0d6d6e19d393f%22	https://arino-html.vercel.app/assets/img/blog_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/blog_hero_bg.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:05	100911/100911	---M--	200	added ('OK')	image/jpeg	etag:%22e149e631c5fac8f08e67c79b5546b866%22	https://arino-html.vercel.app/assets/img/post_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/post_4.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:05	59870/59870	---M--	200	added ('OK')	image/jpeg	etag:%227a690690d6c07a7530d10bdc9b628c79%22	https://arino-html.vercel.app/assets/img/post_5.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/post_5.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:05	91182/91182	---M--	200	added ('OK')	image/jpeg	etag:%229875c733c84368d2faf097925ba88c47%22	https://arino-html.vercel.app/assets/img/post_6.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/post_6.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:05	4313/4313	---M--	200	added ('OK')	image/jpeg	etag:%22e3416e5bab042a2a03f51e269ced6c89%22	https://arino-html.vercel.app/assets/img/recent_post_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/recent_post_1.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:06	6798/6798	---M--	200	added ('OK')	image/jpeg	etag:%223f0e9273740d1e339113e9ebbefbdd26%22	https://arino-html.vercel.app/assets/img/recent_post_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/recent_post_2.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:06	7649/7649	---M--	200	added ('OK')	image/jpeg	etag:%227d93dbb4841d2f510cf75b4f13957425%22	https://arino-html.vercel.app/assets/img/recent_post_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/recent_post_3.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:06	4066/4066	---M--	200	added ('OK')	image/jpeg	etag:%229739f4d263221fa1ce21d2d7157d10be%22	https://arino-html.vercel.app/assets/img/recent_post_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/recent_post_4.jpeg	(from https://arino-html.vercel.app/blog.html)
18:28:07	80000/80000	---M--	200	added ('OK')	image/jpeg	etag:%2255b9975f3905e960115dd2d661a80c06%22	https://arino-html.vercel.app/assets/img/blog_details_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/blog_details_hero_bg.jpeg	(from https://arino-html.vercel.app/blog-details.html)
18:28:07	41655/41655	---M--	200	added ('OK')	image/jpeg	etag:%22e27e44a007b784a747b8a062f2ebd0c0%22	https://arino-html.vercel.app/assets/img/blog_details_img_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/blog_details_img_1.jpeg	(from https://arino-html.vercel.app/blog-details.html)
18:28:07	58940/58940	---M--	200	added ('OK')	image/jpeg	etag:%22e2fa014dcd413097078f4f0fd974c100%22	https://arino-html.vercel.app/assets/img/blog_details_img_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/blog_details_img_2.jpeg	(from https://arino-html.vercel.app/blog-details.html)
18:28:07	32035/32035	---MCZ	200	added ('OK')	text/css	etag:W/%225a23268982d65d6bd9ad472b718a30b6%22	https://arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css	D:/tesdf/Template/arino-html.vercel.app/assets/css/plugins/jquery-ui.min.css	(from https://arino-html.vercel.app/shop.html)
18:28:07	71112/71112	---M--	200	added ('OK')	image/jpeg	etag:%229271fa52639e0e1d5fdbc8c07885dce6%22	https://arino-html.vercel.app/assets/img/shop_hero_bg.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop_hero_bg.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:08	987/987	---M--	200	added ('OK')	image/svg+xml	etag:%2237c3ab1c4d5a563c0379aa888df422c9%22	https://arino-html.vercel.app/assets/img/icons/search.svg	D:/tesdf/Template/arino-html.vercel.app/assets/img/icons/search.svg	(from https://arino-html.vercel.app/shop.html)
18:28:08	88881/88881	---M--	200	added ('OK')	image/jpeg	etag:%22382b0fc76c4a69169453dda65fbe609c%22	https://arino-html.vercel.app/assets/img/shop/product_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_1.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:08	91154/91154	---M--	200	added ('OK')	image/jpeg	etag:%225452fa6e7ecc978529280dd4e54eaee2%22	https://arino-html.vercel.app/assets/img/shop/product_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_2.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:08	78871/78871	---M--	200	added ('OK')	image/jpeg	etag:%22e61b2aac780bb842855c4f9099b11855%22	https://arino-html.vercel.app/assets/img/shop/product_3.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_3.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:08	64415/64415	---M--	200	added ('OK')	image/jpeg	etag:%22f1fbd083a00ea750eab9320c8f38894f%22	https://arino-html.vercel.app/assets/img/shop/product_4.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_4.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:09	76828/76828	---M--	200	added ('OK')	image/jpeg	etag:%22cc35c7f006f690230c0e5d30c03efec0%22	https://arino-html.vercel.app/assets/img/shop/product_5.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_5.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:09	68697/68697	---M--	200	added ('OK')	image/jpeg	etag:%2287c82a4890adddeb534985abb07a6dd6%22	https://arino-html.vercel.app/assets/img/shop/product_6.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_6.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:09	71551/71551	---M--	200	added ('OK')	image/jpeg	etag:%22f021bbcfca5eb5ea106901a3926e8e65%22	https://arino-html.vercel.app/assets/img/shop/product_7.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_7.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:09	92708/92708	---M--	200	added ('OK')	image/jpeg	etag:%22535a27bf82806e6be5161bc15087f89f%22	https://arino-html.vercel.app/assets/img/shop/product_8.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_8.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:10	63153/63153	---M--	200	added ('OK')	image/jpeg	etag:%2200711e3eb6fa837162d745d271841980%22	https://arino-html.vercel.app/assets/img/shop/product_9.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_9.jpeg	(from https://arino-html.vercel.app/shop.html)
18:28:10	39026/39026	---MCZ	200	added ('OK')	application/javascript	etag:W/%22101faa1cf912971cf0b3605a3ece331e%22	https://arino-html.vercel.app/assets/js/plugins/jquery-ui.min.js	D:/tesdf/Template/arino-html.vercel.app/assets/js/plugins/jquery-ui.min.js	(from https://arino-html.vercel.app/shop.html)
18:28:10	106661/106661	---M--	200	added ('OK')	image/jpeg	etag:%226a5cf20cb53e5e0c60a6818d904296e5%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_lg_1.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_lg_1.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
18:28:10	113407/113407	---M--	200	added ('OK')	image/jpeg	etag:%225bbefb627cc6d7e52925ba14b11ea7e3%22	https://arino-html.vercel.app/assets/img/shop/product_thumb_lg_2.jpeg	D:/tesdf/Template/arino-html.vercel.app/assets/img/shop/product_thumb_lg_2.jpeg	(from https://arino-html.vercel.app/shop-product-details.html)
